"stop_id","stop_name","stop_lon","stop_lat"
"8000754","Bad St Peter Süd",8.648041,54.30501
"8000755","Bad St Peter-Ording",8.614736,54.317293
"8005670","Bad Staffelstein",10.994239,50.108258
"8000756","Bad Steben",11.64677,50.365095
"8011084","Bad Suderode",11.125782,51.733673
"8011085","Bad Sulza",11.634595,51.094767
"8011086","Bad Sulza Nord",11.6283,51.097428
"8000757","Bad Teinach-Neubulach",8.727148,48.67847
"8000758","Bad Tölz",11.57394,47.760578
"8070314","Bad Tönisstein",7.298859,50.459318
"8006029","Bad Urach",9.396483,48.491244
"8006027","Bad Urach Ermstalklinik",9.386901,48.494155
"8070680","Bad Urach Wasserfall",9.376401,48.499263
"8000760","Bad Vilbel",8.73946,50.188677
"8000761","Bad Vilbel Süd",8.733477,50.178696
"8002382","Bad Vilbel-Gronau",8.783203,50.191529
"8000763","Bad Waldsee",9.752274,47.925244
"8006431","Bad Wildbad Bf",8.551089,48.755718
"8070283","Bad Wildbad Kurpark",8.550459,48.748755
"8070281","Bad Wildbad Nord",8.555095,48.763936
"8070282","Bad Wildbad Uhlandplatz",8.549366,48.750837
"8000764","Bad Wildungen",9.136091,51.119619
"8011088","Bad Wilsnack",11.949344,52.960229
"8000765","Bad Wimpfen",9.167297,49.229744
"8000706","Bad Wimpfen Im Tal",9.187046,49.229848
"8000766","Bad Wimpfen-Hohenstadt",9.138753,49.242537
"8000767","Bad Windsheim",10.412942,49.5066
"8000768","Bad Wörishofen",10.597875,48.005711
"8000769","Bad Wurzach",9.889739,47.910258
"8000770","Bad Zwischenahn",8.003123,53.182547
"8000772","Baddeckenstedt",10.228767,52.08916
"8000773","Baden(Verden)",9.081261,53.007872
"8000774","Baden-Baden",8.190831,48.790327
"8000771","Baden-Baden Haueneberstein",8.209021,48.811907
"8000775","Baden-Baden Rebland",8.146572,48.733844
"8011097","Bagenz",14.426908,51.654888
"8007293","Bahlingen am Kaiserstuhl",7.741516,48.124494
"8007310","Bahlingen Riedlen",7.747776,48.118019
"8007144","Bahnbrücken",8.764854,49.119447
"8011098","Bahnsdorf",14.112288,51.581745
"8000781","Baierbrunn",11.480027,48.018741
"8000782","Baiersbronn Bf",8.371868,48.504104
"8000789","Baiersbronn Schule",8.375858,48.51061
"8000783","Baiersdorf",11.036976,49.656147
"8011100","Baitz",12.685111,52.164149
"8000784","Balbersdorf",12.683064,49.29044
"8000785","Baldham",11.78678,48.099256
"8000786","Balduinstein",7.968,50.34682
"8000787","Balgheim",8.759892,48.065886
"8011103","Balgstädt",11.738454,51.208295
"8000788","Balingen Süd",8.846484,48.269014
"8000353","Balingen(Württ)",8.850307,48.278469
"8011106","Ballstädt(Gotha)",10.707666,51.04075
"8000792","Baltersweiler",7.166538,49.493785
"8000793","Balve",7.863071,51.332594
"8000025","Bamberg",10.899489,49.900759
"8000794","Bammental",8.783685,49.359588
"8011108","Bannemin-Mölschow",13.836574,54.071397
"8011109","Bansin Seebad",14.129385,53.964389
"8000796","Banteln",9.75033,52.066264
"8000797","Bantorf",9.417771,52.332253
"8079098","Barabein",9.826902,48.144734
"8000802","Barbelroth",8.070307,49.104118
"8000801","Bardowick",10.371994,53.290469
"8011091","Bärenhecke-Johnsbach",13.772021,50.827163
"8011093","Bärenklau",13.143526,52.704043
"8011094","Bärenstein(Annaberg)",13.746003,51.072597
"8011095","Bärenstein(b Glashütte, Sachs)",13.794728,50.809728
"8007840","Bargstedt",9.446276,53.457544
"8000804","Bargteheide",10.269104,53.7282
"8011111","Barleben",11.620875,52.208945
"8011112","Barleber See",11.640852,52.214328
"8007070","Barmstedt",9.772007,53.792978
"8007069","Barmstedt Brunnenstr",9.761888,53.792619
"8011096","Bärnsdorf",13.72074,51.166767
"8000807","Barnstorf(Han)",8.510462,52.707587
"8000808","Barnten",9.815279,52.195498
"8000810","Barrien",8.818506,52.946837
"8000812","Barsinghausen",9.467112,52.30489
"8011114","Barth",12.72646,54.362342
"8011115","Barthmühle",12.163681,50.557957
"8011116","Baruth(Mark)",13.511963,52.057916
"8070023","Basdahl Kluste",9.012175,53.4542
"8010025","Basdorf",13.433993,52.715561
"8000026","Basel Bad Bf",7.607805,47.567288
"8000354","Bassum",8.739924,52.847388
"8000821","Batzenhäusle",7.94108,48.089064
"8000822","Batzhausen",11.593033,49.191364
"8000823","Bauerbach",8.748153,49.073964
"8000778","Bäumenheim",10.809972,48.680333
"8007888","Baumholder",7.331236,49.61216
"8000826","Baunach",10.854115,49.98909
"8000140","Baunatal-Guntershausen",9.466997,51.229917
"8005039","Baunatal-Rengershausen",9.468667,51.254922
"8010026","Bautzen",14.428735,51.173097
"8000827","Bavendorf",10.629537,53.187474
"8000828","Bayerbach",13.134451,48.414412
"8000830","Bayerisch Eisenstein",13.209815,49.121862
"8000831","Bayerisch Gmain",12.89507,47.720375
"8000028","Bayreuth Hbf",11.579985,49.949616
"8000833","Bayreuth-St Georgen",11.596683,49.95734
"8000834","Bayrischzell",12.011773,47.675406
"8011119","Bebitz",11.763967,51.724136
"8000029","Bebra",9.797788,50.969568
"8011121","Bechstedt-Trippstein",11.168153,50.659733
"8000840","Beckingen(Saar)",6.688021,49.386881
