"stop_id","stop_name","stop_lon","stop_lat"
9018102,"U Halemweg (Berlin)",13.286578,52.536703
9018103,"Weltlingerbrücke (Berlin)",13.295064,52.539576
9018105,"Hinckeldeybrücke (Berlin)",13.299222,52.546621
9018106,"Goerdelerdamm (Berlin)",13.29817,52.534949
9018151,"Habermannzeile (Berlin)",13.291279,52.539671
9018152,"Hofackerzeile (Berlin)",13.290865,52.537105
9018153,"Dahrendorfzeile (Berlin)",13.289038,52.535148
9019102,"Gloedenpfad (Berlin)",13.302134,52.539408
9019103,"Seestr./Beusselstr. (Berlin)",13.326346,52.53825
9019152,"Gedenkstätte Plötzensee (Berlin)",13.324383,52.5421
9019153,"Friedrich-Olbricht-Damm/Saatwinkler Damm (Berlin)",13.312577,52.547552
9019155,"Thaters Privatweg (Berlin)",13.310109,52.539446
9019156,"Kolonie Zukunft (Berlin)",13.305231,52.539464
9019158,"Berliner Großmarkt (Berlin)",13.327005,52.536651
9019202,"Reichweindamm (Berlin)",13.300402,52.535653
9019203,"Friedrich-Olbricht-Damm/Heckerdamm (Berlin)",13.314967,52.541216
9019204,"U Mierendorffplatz (Berlin)",13.305715,52.525978
9019205,"Quedlinburger Str. (Berlin)",13.305919,52.52292
9019252,"Wirmerzeile (Berlin)",13.302708,52.536903
9019253,"Keplerstr. (Berlin)",13.304866,52.528144
9020101,"Friedhöfe Fürstenbrunner Weg (Berlin)",13.279296,52.524469
9020102,"Rohrdammbrücke (Berlin)",13.26979,52.528499
9020103,"Kirschenallee (Berlin)",13.267228,52.520384
9020105,"Machandelweg (Berlin)",13.245063,52.524825
9020151,"Fürstenbrunner Weg (Berlin)",13.27993,52.520957
9020152,"Kastanienallee (Berlin)",13.272227,52.519513
9020153,"DRK-Kliniken Westend (Berlin)",13.276432,52.518712
9020201,"S+U Jungfernheide Bhf (Berlin)",13.299064,52.530275
9020204,"Sophie-Charlotten-Str. (Berlin)",13.286792,52.518816
9020206,"Pulsstr. (Berlin)",13.285612,52.52432
9020207,"Tegeler Weg/S Jungfernheide (Berlin)",13.296238,52.529407
9020208,"Osnabrücker Str. (Berlin)",13.297388,52.526914
9020252,"Schlossbrücke (Berlin)",13.299908,52.522941
9020271,"Mollwitzstr. (Berlin)",13.285903,52.522169
9020272,"Schlosspark-Klinik (Berlin)",13.288737,52.522839
9020281,"Goerdelersteg (Berlin)",13.305899,52.532177
9021102,"Marchbrücke (Berlin)",13.32375,52.51715
9021151,"Marchstr. (Berlin)",13.322639,52.513495
9021152,"Franklinstr. (Berlin)",13.328141,52.522043
9021181,"Helmholtzstr. (Berlin)",13.321238,52.520827
9022101,"U Sophie-Charlotte-Platz (Berlin)",13.297463,52.51097
9022103,"Klausenerplatz (Berlin)",13.291368,52.519125
9022105,"Haubachstr. (Berlin)",13.300864,52.515391
9022106,"Bismarckstr./Kaiser-Friedrich-Str. (Berlin)",13.301597,52.511284
9022151,"Eosanderstr. (Berlin)",13.304013,52.518268
9022152,"Seelingstr. (Berlin)",13.296444,52.516374
9022153,"Zillestr. (Berlin)",13.2969,52.513367
9022171,"Schloss Charlottenburg (Berlin)",13.295954,52.519255
9022172,"Luisenplatz/Schloss Charlottenburg (Berlin)",13.299632,52.519574
9022201,"U Deutsche Oper (Berlin)",13.30942,52.511827
9022202,"U Richard-Wagner-Platz (Berlin)",13.307221,52.517154
9022203,"Dovebrücke (Berlin)",13.320268,52.518438
9022251,"Guerickestr. (Berlin)",13.317441,52.517508
9022252,"Warburgzeile (Berlin)",13.310405,52.516211
9023101,"U Ernst-Reuter-Platz (Berlin)",13.322581,52.511582
9023104,"Otto-Suhr-Allee/Leibnizstr. (Berlin)",13.315249,52.514638
9023105,"Uhlandstr./Kantstr. (Berlin)",13.325731,52.505624
9023152,"Steinplatz (Berlin)",13.326202,52.509043
9023201,"S+U Zoologischer Garten Bhf (Berlin)",13.332707,52.506921
9023202,"U Augsburger Str. (Berlin)",13.336771,52.500557
9023203,"U Kurfürstendamm (Berlin)",13.331419,52.503763
9023204,"Europa-Center (Berlin)",13.337256,52.50393
9023206,"Joachimsthaler Str./Kantstr. (Berlin)",13.330804,52.505351
9023252,"Breitscheidplatz (Berlin)",13.337201,52.505045
9023301,"U Uhlandstr. (Berlin)",13.326233,52.502742
9023302,"U Adenauerplatz (Berlin)",13.307348,52.500086
9023304,"Olivaer Platz (Berlin)",13.312999,52.50094
9023305,"Lietzenburger Str./Uhlandstr. (Berlin)",13.32546,52.500028
9023351,"Bleibtreustr. (Berlin)",13.320165,52.501732
9023352,"Pariser Str. (Berlin)",13.324424,52.49791
9023354,"Friedrich-Hollaender-Platz (Berlin)",13.330729,52.500445
9024101,"S Charlottenburg Bhf (Berlin)",13.305212,52.505052
9024102,"S Westkreuz (Berlin)",13.283036,52.501152
9024104,"Amtsgerichtsplatz (Berlin)",13.295427,52.506858
9024106,"S Messe Nord/ICC (Berlin)",13.283043,52.506454
9024108,"Kaiser-Friedrich-Str./Kantstr. (Berlin)",13.302495,52.506781
9024151,"Kuno-Fischer-Str. (Berlin)",13.289779,52.506615
9024201,"U Bismarckstr. (Berlin)",13.305286,52.511513
9024202,"U Wilmersdorfer Str. (Berlin)",13.306885,52.505834
9024203,"S Savignyplatz (Berlin)",13.319003,52.505223
9024207,"Kantstr./Leibnizstr. (Berlin)",13.313968,52.506294
9024208,"Bismarckstr./Leibnizstr. (Berlin)",13.314776,52.512127
9024251,"Goethestr. (Berlin)",13.314309,52.508825
9024252,"Schlüterstr. (Berlin)",13.317644,52.506074
9024253,"Mommsenstr. (Berlin)",13.313585,52.503333
9025101,"Scholzplatz (Berlin)",13.228287,52.506595
9025151,"Ragniter Allee (Berlin)",13.235297,52.507088
9025152,"Mohrunger Allee (Berlin)",13.249343,52.507938
9025154,"Am Postfenn (Berlin)",13.209539,52.500731
9025155,"Schildhorn (Berlin)",13.199504,52.494569
9025202,"U Ruhleben (Berlin)",13.241902,52.525587
9025203,"U Olympia-Stadion (Berlin)",13.2505,52.517048
9025252,"Spandauer Damm/Reichsstr. (Berlin)",13.2501,52.523703
9025253,"Park Ruhwald (Berlin)",13.255018,52.522554
9025254,"Meiningenallee (Berlin)",13.259298,52.521781
9025255,"Wiesendammbrücke (Berlin)",13.243588,52.527906
9025301,"Flatowallee/Olympiastadion (Berlin)",13.241523,52.507473
9025321,"S Olympiastadion (Berlin)",13.241111,52.511135
9025401,"Maikäferpfad (Berlin)",13.266432,52.49477
9025420,"Kühler Weg (Berlin)",13.262872,52.496426
9025422,"Waldschulallee/Harbigstr. (Berlin)",13.262126,52.501197
9025423,"S Messe Süd (Berlin)",13.27045,52.498771
9025424,"S Pichelsberg (Berlin)",13.227196,52.510264
9025451,"Alte Allee (Berlin)",13.263043,52.492119
9025452,"Kiefernweg (Berlin)",13.264926,52.4936
9025551,"Messegelände/Verwaltung (Berlin)",13.274917,52.501509
9025552,"Messegelände/ICC (Berlin)",13.279605,52.504694
9026101,"U Neu-Westend (Berlin)",13.25991,52.516409
9026102,"Brixplatz (Berlin)",13.256218,52.519693
9026105,"S Heerstr. (Berlin)",13.258514,52.508273
9026151,"Hessenallee (Berlin)",13.263974,52.514299
9026152,"Reichsstr./Kastanienallee (Berlin)",13.268902,52.511478
9026153,"Württembergallee (Berlin)",13.265618,52.508943
9026154,"Westendallee (Berlin)",13.253244,52.521324
9026171,"Altenburger Allee (Berlin)",13.25791,52.518587
9026201,"U Theodor-Heuss-Platz (Berlin)",13.272977,52.509798
9026202,"U Kaiserdamm (Berlin)",13.281695,52.509985
9026204,"Messedamm/ZOB (Berlin)",13.280703,52.507001
9026205,"Knobelsdorffstr. (Berlin)",13.281432,52.512826
9026206,"Königin-Elisabeth-Str/Spandauer Damm (Berlin)",13.280296,52.518347
9026207,"S Westend (Berlin)",13.284237,52.51861
9026251,"Haus des Rundfunks (Berlin)",13.276591,52.507423
9026271,"U Theodor-Heuss-Platz West (Berlin)",13.271071,52.510088
9027101,"Oberjägerweg (Berlin)",13.176935,52.585026
9027201,"Johannesstift (Berlin)",13.192624,52.566715
9027202,"Klinkeplatz (Berlin)",13.198584,52.555439
9027204,"Havelschanze (Berlin)",13.20732,52.554074
9027205,"Aalemannufer (Berlin)",13.212685,52.573261
9027206,"Rauchstr. (Berlin)",13.208439,52.561522
9027207,"Cautiusstr. (Berlin)",13.196875,52.562511
9027251,"Mögeldorfer Weg (Berlin)",13.197451,52.559836
9027252,"Schülerbergstr. (Berlin)",13.199756,52.551895
9027253,"Amorbacher Weg (Berlin)",13.207777,52.557278
9027254,"Mertensstr. (Berlin)",13.20934,52.565341
9027255,"Siedlung Hakenfelde (Berlin)",13.212766,52.570851
9027256,"Goltzstr./Rauchstr. (Berlin)",13.21297,52.561116
9027257,"Mertensstr./Goltzstr. (Berlin)",13.21528,52.564687
9027258,"Rustweg (Berlin)",13.211625,52.575446
9027259,"Werderstr. (Berlin)",13.210808,52.567762
9027260,"Eschenweg (Berlin)",13.210171,52.567651
9027261,"Hugo-Cassirer-Str. (Berlin)",13.218835,52.559923
9027262,"Spandauer-See-Brücke (Berlin)",13.219178,52.556334
9027291,"Papenberger Weg (Berlin)",13.210345,52.578272
9027292,"Bürgerablage (Berlin)",13.207194,52.58438
9027301,"Am Kiesteich (Berlin)",13.165502,52.551159
9027302,"Falkenseer Chaussee/Stadtrandstr. (Berlin)",13.153634,52.553441
9027304,"Wasserwerk Spandau (Berlin)",13.164188,52.556663
9027305,"Freudstr./Goldkäferweg (Berlin)",13.149149,52.55672
